category,method,seed,cost_ratio,image_auroc,cwe,total_flips,total_flip_rate,nominal_relief_count,nominal_relief_rate,defect_escape_count,defect_escape_rate,defect_catch_count,defect_catch_rate,tau_99,tau_cct
hazelnut,autoencoder,2026,20.0,0.7778571428571429,8.181818181818182,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03568795464932918,0.036272152327001095
hazelnut,autoencoder,2026,50.0,0.7778571428571429,20.454545454545453,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.03568795464932918,0.036272152327001095
hazelnut,autoencoder,42,5.0,0.7675,2.090909090909091,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.036478609880432486,0.037532804533839226
hazelnut,autoencoder,42,10.0,0.7675,4.181818181818182,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.036478609880432486,0.037532804533839226
hazelnut,autoencoder,42,20.0,0.7675,8.363636363636363,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.036478609880432486,0.037532804533839226
hazelnut,autoencoder,42,50.0,0.7675,20.90909090909091,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,0.036478609880432486,0.037532804533839226
hazelnut,padim,123,5.0,0.8403571428571428,2.9545454545454546,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681543350219727
hazelnut,padim,123,10.0,0.8403571428571428,5.909090909090909,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681543350219727
hazelnut,padim,123,20.0,0.8403571428571428,11.818181818181818,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681543350219727
hazelnut,padim,123,50.0,0.8403571428571428,29.545454545454547,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681543350219727
hazelnut,padim,2026,5.0,0.8403571428571428,2.9545454545454546,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681541442871094
hazelnut,padim,2026,10.0,0.8403571428571428,5.909090909090909,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681541442871094
hazelnut,padim,2026,20.0,0.8403571428571428,11.818181818181818,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681541442871094
hazelnut,padim,2026,50.0,0.8403571428571428,29.545454545454547,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.51419395446777,27.681541442871094
hazelnut,padim,42,5.0,0.8403571428571428,2.9545454545454546,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.514192790985106,27.681543350219727
hazelnut,padim,42,10.0,0.8403571428571428,5.909090909090909,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.514192790985106,27.681543350219727
hazelnut,padim,42,20.0,0.8403571428571428,11.818181818181818,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.514192790985106,27.681543350219727
hazelnut,padim,42,50.0,0.8403571428571428,29.545454545454547,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,25.514192790985106,27.681543350219727
hazelnut,patchcore,123,5.0,0.9996428571428572,0.045454545454545456,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
